Address,cities,lat,long,address_full
510 MADISON AVE 10022.0,"510 Madison Ave, New York, NY 10022, USA",40.7596933,-73.9745729,510 MADISON AVE 10022.0
13621 ROOSEVELT AVE 11354.0,"136-21 Roosevelt Ave, Flushing, NY 11354, USA",40.7599935,-73.82936629999999,13621 ROOSEVELT AVE 11354.0
25 PUTNAM STREET 10312.0,"25 Putnam St, Staten Island, NY 10312, USA",40.5441067,-74.1635451,25 PUTNAM STREET 10312.0
132 7TH AVE 10011.0,"132 7th Ave, New York, NY 10011, USA",40.7410187,-73.9981632,132 7TH AVE 10011.0
1386 DEKALB AVE 11221.0,"1386 DeKalb Ave NE, Atlanta, GA 30307, USA",33.7619396,-84.3422296,1386 DEKALB AVE 11221.0
60 W END AVE 11235.0,"60 West End Ave, Brooklyn, NY 11235, USA",40.5804864,-73.9539377,60 W END AVE 11235.0
324 SUYDAM ST 11237.0,"324 Suydam St, Brooklyn, NY 11237, USA",40.7033491,-73.9222273,324 SUYDAM ST 11237.0
15814 NORTHERN BLVD 11358.0,"158-14 Northern Blvd, Flushing, NY 11358, USA",40.7629299,-73.8067402,15814 NORTHERN BLVD 11358.0
82 LIVINGSTON ST 11201.0,"82 Livingston St, Brooklyn, NY 11201, USA",40.6912448,-73.9909583,82 LIVINGSTON ST 11201.0
11 WALL ST 10005.0,"11 Wall St, New York, NY 10005, USA",40.7068661,-74.01131889999999,11 WALL ST 10005.0
86 BEDFORD ST 10014.0,"86 Bedford St, New York, NY 10014, USA",40.7320946,-74.0050589,86 BEDFORD ST 10014.0
45 W 27TH ST 10001.0,"45 W 27th St, New York, NY 10001, USA",40.7452348,-73.9899673,45 W 27TH ST 10001.0
600 11TH AVE 10036.0,"600 11th Ave, New York, NY 10036, USA",40.7623377,-73.99675789999999,600 11TH AVE 10036.0
444 10TH AVE 10001.0,"444 10th Ave, New York, NY 10001, USA",40.7550158,-73.998475,444 10TH AVE 10001.0
13 MOTT ST 10013.0,"13 Mott St, New York, NY 10013, USA",40.7141401,-73.998918,13 MOTT ST 10013.0
330 HEBERTON AVE 10302.0,"330 Heberton Ave, Staten Island, NY 10302, USA",40.632998,-74.134152,330 HEBERTON AVE 10302.0
125 MACDOUGAL ST 10012.0,"A, 125 Macdougal St, New York, NY 10012, USA",40.7306014,-74.0001956,125 MACDOUGAL ST 10012.0
8710 ROCKAWAY BEACH BLVD 11693.0,"87-10 Rockaway Beach Blvd, Far Rockaway, NY 11693, USA",40.58760059999999,-73.8126198,8710 ROCKAWAY BEACH BLVD 11693.0
60 W 36TH ST 10018.0,"60 W 36th St, New York, NY 10018, USA",40.7505048,-73.98605820000002,60 W 36TH ST 10018.0
2961 FULTON ST 11208.0,"2961 Fulton St, Brooklyn, NY 11208, USA",40.6798628,-73.88538989999999,2961 FULTON ST 11208.0
30 3RD AVE 10003.0,"192 3rd Ave, New York, NY 10003, USA",40.735544,-73.9859559,30 3RD AVE 10003.0
658 ROGERS AVE 11226.0,"658 Rogers Ave, Brooklyn, NY 11226, USA",40.6554064,-73.95322589999999,658 ROGERS AVE 11226.0
1301 NEWKIRK AVE 11230.0,"1301 Newkirk Ave, Brooklyn, NY 11230, USA",40.63497100000001,-73.965019,1301 NEWKIRK AVE 11230.0
6419 MYRTLE AVE 11385.0,"64-19 Myrtle Ave, Flushing, NY 11385, USA",40.7012199,-73.8917737,6419 MYRTLE AVE 11385.0
954 3RD AVE 10022.0,"954 3rd Ave, New York, NY 10022, USA",40.7605284,-73.9675504,954 3RD AVE 10022.0
351 SMITH ST 11231.0,"351 Smith St, Freeport, NY 11520, USA",40.6503773,-73.59380279999999,351 SMITH ST 11231.0
101 PARK AVE 10178.0,"101 Park Ave, New York, NY 10017, USA",40.75098089999999,-73.9776329,101 PARK AVE 10178.0
3825 WHITE PLAINS RD 10467.0,"3825 White Plains Rd, The Bronx, NY 10467, USA",40.8844918,-73.8626041,3825 WHITE PLAINS RD 10467.0
4344 21ST ST 11101.0,Error,0.0,0.0,4344 21ST ST 11101.0
314 W 53RD ST 10019.0,"314 W 53rd St, New York, NY 10019, USA",40.7643481,-73.9855722,314 W 53RD ST 10019.0
171 N 3RD ST 11211.0,"171 N 3rd St, Brooklyn, NY 11211, USA",40.7152143,-73.9593632,171 N 3RD ST 11211.0
234 COURT ST 11201.0,"234 Court St, Brooklyn, NY 11201, USA",40.6860277,-73.994412,234 COURT ST 11201.0
26 E 60TH ST 10022.0,"26 E 60th St, New York, NY 10022, USA",40.7637733,-73.9704258,26 E 60TH ST 10022.0
1320 E GUN HILL RD 10469.0,"1320 E Gun Hill Rd, The Bronx, NY 10469, USA",40.8711939,-73.848109,1320 E GUN HILL RD 10469.0
171 W 23RD ST 10011.0,"171 W 23rd St, New York, NY 10011, USA",40.7441252,-73.99524860000001,171 W 23RD ST 10011.0
16001 JAMAICA AVE 11432.0,"160-01 Jamaica Ave, Jamaica, NY 11432, USA",40.7039929,-73.79914,16001 JAMAICA AVE 11432.0
1464 ROCKAWAY PKWY 11236.0,"1464 Rockaway Pkwy, Brooklyn, NY 11236, USA",40.6443981,-73.9017769,1464 ROCKAWAY PKWY 11236.0
366 UTICA AVE 11213.0,"366 Utica Ave, Brooklyn, NY 11213, USA",40.6656448,-73.9317341,366 UTICA AVE 11213.0
263 W 19TH ST 10011.0,"263 W 19th St, New York, NY 10011, USA",40.7427842,-73.9996989,263 W 19TH ST 10011.0
817 2ND AVE 10017.0,"817 2nd Ave, New York, NY 10017, USA",40.7509701,-73.9715889,817 2ND AVE 10017.0
11C HOLDEN BLVD 10314.0,"11 Holden Blvd, Staten Island, NY 10314, USA",40.60466690000001,-74.12119729999999,11C HOLDEN BLVD 10314.0
545 COURT ST 11231.0,"545 Court St, Brooklyn, NY 11231, USA",40.67413639999999,-73.99964159999999,545 COURT ST 11231.0
312 DITMAS AVE 11218.0,"312 Ditmas Ave, Brooklyn, NY 11218, USA",40.6356262,-73.9755189,312 DITMAS AVE 11218.0
445 GOLD ST 11201.0,"445 Gold St, Brooklyn, NY 11201, USA",40.69099120000001,-73.98291650000002,445 GOLD ST 11201.0
0 126 ST & Roosevelt Ave nan,Error,0.0,0.0,0 126 ST & Roosevelt Ave nan
1097 1ST AVE 10065.0,"1097 1st Avenue, New York, NY 10065, USA",40.7604259,-73.9616128,1097 1ST AVE 10065.0
192 LENOX AVE 10026.0,"192 Lenox Ave, New York, NY 10026, USA",40.8042237,-73.94764409999999,192 LENOX AVE 10026.0
832 8TH AVE 10019.0,"832 8th Ave, New York, NY 10019, USA",40.76234300000001,-73.98571299999999,832 8TH AVE 10019.0
4231 BROADWAY 10033.0,"4231 Broadway, New York, NY 10033, USA",40.8493485,-73.9368808,4231 BROADWAY 10033.0
82 CHRISTOPHER ST 10014.0,"82 Christopher St, New York, NY 10014, USA",40.7333858,-74.0036448,82 CHRISTOPHER ST 10014.0
79 MOTT ST 10013.0,"79 Mott St, New York, NY 10013, USA",40.7164933,-73.998082,79 MOTT ST 10013.0
254 36TH ST 11232.0,"254 36th St, Brooklyn, NY 11232, USA",40.6561704,-74.0077337,254 36TH ST 11232.0
126 ST & ROOSEVELT AVE nan,"Westbound 72 Ave @ 126 St, Surrey, BC V3W 1R9, Canada",49.13401400000001,-122.873867,126 ST & ROOSEVELT AVE nan
126TH ST AND ROOSEVELT AVE nan,"Roosevelt Ave & 126th St, Queens, NY 11368, USA",40.7553717,-73.84321849999999,126TH ST AND ROOSEVELT AVE nan
2896 BROADWAY 10025.0,"2896 Broadway, New York, NY 10025, USA",40.80582,-73.9651587,2896 BROADWAY 10025.0
58 SAINT MARKS PL 10003.0,"58 St Marks Pl, New York, NY 10003, USA",40.727915,-73.98665799999999,58 SAINT MARKS PL 10003.0
678 FRANKLIN AVE 11238.0,"678 Franklin Ave, Brooklyn, NY 11238, USA",40.6753478,-73.9565437,678 FRANKLIN AVE 11238.0
1915 SOUTHERN BLVD 10460.0,"1915 Southern Blvd, The Bronx, NY 10460, USA",40.8417998,-73.88618439999999,1915 SOUTHERN BLVD 10460.0
1524 WATSON AVE 10472.0,"1524 Watson Ave, The Bronx, NY 10472, USA",40.8258197,-73.8782343,1524 WATSON AVE 10472.0
110 VICTORY BLVD 10301.0,"110 Victory Blvd, Staten Island, NY 10301, USA",40.637415,-74.079978,110 VICTORY BLVD 10301.0
196 E 161ST ST 10451.0,"196 E 161 St, The Bronx, NY 10451, USA",40.8262853,-73.9214717,196 E 161ST ST 10451.0
879 E TREMONT AVE 10460.0,"879 E Tremont Ave, The Bronx, NY 10460, USA",40.842986,-73.88588829999999,879 E TREMONT AVE 10460.0
464 AVENUE OF THE AMERICAS 10011.0,"464 6th Ave, New York, NY 10011, USA",40.7354689,-73.9980051,464 AVENUE OF THE AMERICAS 10011.0
7623 37TH AVE 11372.0,"76-23 37th Ave, Jackson Heights, NY 11372, USA",40.74945,-73.889242,7623 37TH AVE 11372.0
4546 BELL BLVD 11361.0,"45-46 Bell Blvd, Flushing, NY 11361, USA",40.7589456,-73.7689881,4546 BELL BLVD 11361.0
104 FULTON ST 10038.0,"104 Fulton St, New York, NY 10038, USA",40.709556,-74.00683450000001,104 FULTON ST 10038.0
244 W 72ND ST 10023.0,"244 W 72nd St, New York, NY 10023, USA",40.779173,-73.9836687,244 W 72ND ST 10023.0
5806 6TH AVE 11220.0,Error,0.0,0.0,5806 6TH AVE 11220.0
118 E 40TH ST 10016.0,"118 E 40th St, New York, NY 10016, USA",40.7501952,-73.97754549999999,118 E 40TH ST 10016.0
1189 MORRIS AVE 10456.0,"1189 Morris Ave, The Bronx, NY 10456, USA",40.8331153,-73.914365,1189 MORRIS AVE 10456.0
11469 FARMERS BLVD 11412.0,"114-69 Farmers Blvd, Jamaica, NY 11412, USA",40.696184,-73.761352,11469 FARMERS BLVD 11412.0
1424 SHEEPSHEAD BAY RD 11235.0,"1424 Sheepshead Bay Rd, Brooklyn, NY 11235, USA",40.5873341,-73.95445470000001,1424 SHEEPSHEAD BAY RD 11235.0
4315 QUEENS BLVD 11104.0,"43-15 Queens Blvd, Long Island City, NY 11104, USA",40.7438086,-73.92076589999999,4315 QUEENS BLVD 11104.0
1051 OGDEN AVE 10452.0,"1051 Ogden Ave, The Bronx, NY 10452, USA",40.8346105,-73.9286492,1051 OGDEN AVE 10452.0
2311 PITKIN AVE 11207.0,"2311 Pitkin Ave, Brooklyn, NY 11207, USA",40.6733832,-73.8870895,2311 PITKIN AVE 11207.0
1077-A RUTLAND RD nan,"1077a Rutland Rd, Brooklyn, NY 11212, USA",40.6641613,-73.92432079999999,1077-A RUTLAND RD nan
8926E ROOSEVELT AVE 11372.0,"8926 Roosevelt Ave, Jackson Heights, NY 11372, USA",40.7482364,-73.87698739999999,8926E ROOSEVELT AVE 11372.0
416 AMSTERDAM AVE 10024.0,"416 Amsterdam Ave, New York, NY 10024, USA",40.7838279,-73.9780648,416 AMSTERDAM AVE 10024.0
547 NOSTRAND AVE 11216.0,"547 Nostrand Ave, Brooklyn, NY 11216, USA",40.6787858,-73.9494732,547 NOSTRAND AVE 11216.0
767 5TH AVE 10153.0,"767 5th Ave, New York, NY 10153, USA",40.7636433,-73.97269709999999,767 5TH AVE 10153.0
689 E 187TH ST 10458.0,"689 E 187th St, The Bronx, NY 10458, USA",40.8544759,-73.8849106,689 E 187TH ST 10458.0
235 S END AVE 10280.0,"235 South End Ave, New York, NY 10280, USA",40.7096597,-74.0167409,235 S END AVE 10280.0
8305 BROADWAY 11373.0,"83-05 Broadway, Flushing, NY 11373, USA",40.7411554,-73.87957449999999,8305 BROADWAY 11373.0
8126 BROADWAY 11373.0,"8126 Broadway, Elmhurst, NY 11373, USA",40.7428605,-73.8832693,8126 BROADWAY 11373.0
344 W 52ND ST 10019.0,"344 W 52nd St, New York, NY 10019, USA",40.7639892,-73.98678439999999,344 W 52ND ST 10019.0
88 LIVINGSTON ST 11201.0,"88 Livingston St, Brooklyn, NY 11201, USA",40.6912119,-73.99070689999999,88 LIVINGSTON ST 11201.0
877 10TH AVE 10019.0,"877 10th Ave, New York, NY 10019, USA",40.7694349,-73.9886707,877 10TH AVE 10019.0
193 W 237TH ST 10463.0,"193 W 237th St, The Bronx, NY 10463, USA",40.8844207,-73.9003398,193 W 237TH ST 10463.0
818 NOSTRAND AVE 11216.0,"818 Nostrand Ave, Brooklyn, NY 11216, USA",40.6705397,-73.95065439999999,818 NOSTRAND AVE 11216.0
9413 37TH AVE 11372.0,"94-13 37th Ave, Jackson Heights, NY 11372, USA",40.7511644,-73.8727225,9413 37TH AVE 11372.0
185 GREENWICH ST 10007.0,"185 Greenwich St, New York, NY 10007, USA",40.7114771,-74.011478,185 GREENWICH ST 10007.0
3924 9TH AVE 11232.0,"3924 9th Ave, Brooklyn, NY 11232, USA",40.64557,-73.99578699999999,3924 9TH AVE 11232.0
225 BROADWAY 10007.0,"225 Broadway, New York, NY 10007, USA",40.7117496,-74.00866669999999,225 BROADWAY 10007.0
397 TROY AVE 11213.0,"397 Troy Ave, Brooklyn, NY 11213, USA",40.6648633,-73.9368317,397 TROY AVE 11213.0
27 ELDRIDGE ST 10002.0,"27 Eldridge St, New York, NY 10002, USA",40.7151601,-73.9937016,27 ELDRIDGE ST 10002.0
314 BEDFORD AVE 11249.0,"314 Bedford Ave, Brooklyn, NY 11211, USA",40.7136831,-73.9621056,314 BEDFORD AVE 11249.0
1371 3RD AVE 10075.0,"1371 3rd Ave, New York, NY 10075, USA",40.7736843,-73.95746199999999,1371 3RD AVE 10075.0
894 WYCKOFF AVE 11237.0,"894 Wyckoff Ave, Brooklyn, NY 11237, USA",40.69686859999999,-73.9067745,894 WYCKOFF AVE 11237.0
635 SACKETT ST 11217.0,"635 Sackett St, Brooklyn, NY 11217, USA",40.6785007,-73.9833014,635 SACKETT ST 11217.0
166 W 75TH ST 10023.0,"166 W 75th St, New York, NY 10023, USA",40.7803197,-73.9799267,166 W 75TH ST 10023.0
263 W 30TH ST 10001.0,"263 W 30th St, New York, NY 10001, USA",40.7496744,-73.9946466,263 W 30TH ST 10001.0
8519 126TH ST 11415.0,"85-19 126th St, Jamaica, NY 11415, USA",40.7037772,-73.824834,8519 126TH ST 11415.0
10022 37TH AVE 11368.0,"100-22 37th Ave, Flushing, NY 11368, USA",40.752536,-73.86629099999999,10022 37TH AVE 11368.0
1673 E 13TH ST 11229.0,"1673 E 13th St, Brooklyn, NY 11229, USA",40.6083353,-73.95997609999999,1673 E 13TH ST 11229.0
3363 E TREMONT AVE 10461.0,"3363 East Tremont Avenue Between Haskin Ave &, Baisley Ave, The Bronx, NY 10461, United States",40.8344938,-73.8291002,3363 E TREMONT AVE 10461.0
39 MADISON ST 10038.0,"39 Madison St, New York, NY 10038, USA",40.712032,-73.9986198,39 MADISON ST 10038.0
1555 2ND AVE 10028.0,"1555 2nd Ave, New York, NY 10028, USA",40.7745714,-73.9544773,1555 2ND AVE 10028.0
1148 LIBERTY AVE 11208.0,"1148 Liberty Ave, Brooklyn, NY 11208, USA",40.67858349999999,-73.86677329999999,1148 LIBERTY AVE 11208.0
752 CONEY ISLAND AVE 11218.0,"752 Coney Island Ave, Brooklyn, NY 11218, USA",40.6391724,-73.96892319999999,752 CONEY ISLAND AVE 11218.0
293 7TH AVE 11215.0,"293 7th Ave, Brooklyn, NY 11215, USA",40.6678117,-73.9804892,293 7TH AVE 11215.0
480 AMSTERDAM AVE 10024.0,"480 Amsterdam Ave, New York, NY 10024, USA",40.78588939999999,-73.97653460000001,480 AMSTERDAM AVE 10024.0
524 GRAHAM AVE 11222.0,"524 Graham Ave, Brooklyn, NY 11222, USA",40.7209828,-73.9464217,524 GRAHAM AVE 11222.0
353 W 14TH ST 10014.0,"353 W 14th St, New York, NY 10014, USA",40.7409048,-74.0047082,353 W 14TH ST 10014.0
141 LINCOLN AVE 10454.0,"141 Lincoln Ave, The Bronx, NY 10454, USA",40.8087278,-73.9291393,141 LINCOLN AVE 10454.0
91 E 3RD ST 10003.0,"91 E 3rd St, New York, NY 10003, USA",40.7248228,-73.9877012,91 E 3RD ST 10003.0
28 W 44TH ST 10036.0,"28 W 44th St, New York, NY 10036, USA",40.7551651,-73.981642,28 W 44TH ST 10036.0
229 W 43RD ST 10036.0,"229 W 43rd St, New York, NY 10036, USA",40.7572673,-73.9875308,229 W 43RD ST 10036.0
4120A WHITE PLAINS RD 10466.0,"4120A White Plains Rd, The Bronx, NY 10466, USA",40.89109819999999,-73.8582741,4120A WHITE PLAINS RD 10466.0
1067 NOSTRAND AVE 11225.0,"1067 Nostrand Ave, Brooklyn, NY 11225, USA",40.6619774,-73.95057400000002,1067 NOSTRAND AVE 11225.0
1821 2ND AVE 10128.0,"1821 2nd Ave, New York, NY 10128, USA",40.7832568,-73.9480828,1821 2ND AVE 10128.0
125 BRIGHTON BEACH AVE 11235.0,"125 Brighton Beach Ave, Brooklyn, NY 11235, USA",40.5765068,-73.9674878,125 BRIGHTON BEACH AVE 11235.0
26 BRUCKNER BLVD 10454.0,"26 Bruckner Blvd, The Bronx, NY 10454, USA",40.8068497,-73.92840439999999,26 BRUCKNER BLVD 10454.0
6111 5TH AVE 11220.0,"6111 Fifth Ave, Pittsburgh, PA 15232, USA",40.4527635,-79.9227142,6111 5TH AVE 11220.0
219 GRAND ST 11211.0,"219 Grand St, Brooklyn, NY 10013, USA",40.7138974,-73.95956919999999,219 GRAND ST 11211.0
2655 RICHMOND AVE 10314.0,"2655 Richmond Ave, Staten Island, NY 10314, USA",40.5811995,-74.16476639999999,2655 RICHMOND AVE 10314.0
1569 CASTLETON AVE 10302.0,"1569 Castleton Ave, Staten Island, NY 10302, USA",40.6361856,-74.1352934,1569 CASTLETON AVE 10302.0
860 POST AVE 10310.0,"860 Post Rd, Scarsdale, NY 10583, USA",40.9774636,-73.8019059,860 POST AVE 10310.0
160 E 44TH ST 10017.0,"160 E 44th St, New York, NY 10017, USA",40.7520891,-73.9739606,160 E 44TH ST 10017.0
10 E 53RD ST 10022.0,"10 E 53rd St, New York, NY 10022, USA",40.7597568,-73.9753786,10 E 53RD ST 10022.0
141 W 69TH ST 10023.0,"141 W 69th St, New York, NY 10023, USA",40.776248,-73.9814763,141 W 69TH ST 10023.0
488 CARROLL ST 11215.0,"488 Carroll St, Brooklyn, NY 11215, USA",40.6769095,-73.9861281,488 CARROLL ST 11215.0
2726 JACKSON AVE 11101.0,"2726 Jackson Ave, Ogden, UT 84403, USA",41.2155667,-111.9535766,2726 JACKSON AVE 11101.0
8610 ROOSEVELT AVE 11372.0,"86-10 Roosevelt Ave, Jackson Heights, NY 11372, USA",40.7477823,-73.8799004,8610 ROOSEVELT AVE 11372.0
6355 WETHEROLE ST 11374.0,"63-55 Wetherole St, Rego Park, NY 11374, USA",40.7282415,-73.8639467,6355 WETHEROLE ST 11374.0
485 LEXINGTON AVE 10017.0,"127 E 46th St, New York, NY 10017, USA",40.7538188,-73.9732642,485 LEXINGTON AVE 10017.0
200 WILLOUGHBY AVE 11205.0,"200 Willoughby Ave, Brooklyn, NY 11205, USA",40.6914694,-73.9628951,200 WILLOUGHBY AVE 11205.0
2914 CRESCENT ST 11102.0,"29-14 Crescent St, Astoria, NY 11102, USA",40.7689732,-73.9249925,2914 CRESCENT ST 11102.0
4010 UNION ST 11354.0,Error,0.0,0.0,4010 UNION ST 11354.0
23 LEXINGTON AVE 10010.0,"23 Lexington Ave, New York, NY 10010, USA",40.7396083,-73.9844715,23 LEXINGTON AVE 10010.0
1301 AVE OF TH AMER nan,"1301 6th Ave, New York, NY 10019, USA",40.7617975,-73.980031,1301 AVE OF TH AMER nan
4 E 34TH ST 10016.0,"4 E 34th St, New York, NY 10016, USA",40.748009,-73.9841663,4 E 34TH ST 10016.0
1529 86TH ST 11228.0,"1529 86th St, Brooklyn, NY 11228, USA",40.6112946,-74.0082535,1529 86TH ST 11228.0
3914 FORT HAMILTON PKWY 11218.0,"3914 Fort Hamilton Pkwy, Brooklyn, NY 11218, USA",40.643011,-73.991186,3914 FORT HAMILTON PKWY 11218.0
8701 NORTHERN BLVD 11372.0,"87-01 Northern Blvd, Flushing, NY 11372, USA",40.7562612,-73.8806173,8701 NORTHERN BLVD 11372.0
2 WEST LOOP ROAD 10044.0,"2 W Loop Rd, New York, NY 10044, USA",40.755644,-73.9560965,2 WEST LOOP ROAD 10044.0
30 ROCKEFELLER PLZ 10112.0,"30 Rockefeller Plaza, New York, NY 10112, USA",40.7591205,-73.9795267,30 ROCKEFELLER PLZ 10112.0
375 PEARL ST 10038.0,"375 Pearl Street, 375 Pearl St, New York, NY 10038, USA",40.7109599,-74.0014202,375 PEARL ST 10038.0
455 ALBEE SQUARE WEST 11201.0,"455 Albee Square W, Brooklyn, NY 11201, USA",40.6905506,-73.98341889999999,455 ALBEE SQUARE WEST 11201.0
499 ROGERS AVE 11225.0,"499 Rogers Ave, Brooklyn, NY 11225, USA",40.6600551,-73.9532485,499 ROGERS AVE 11225.0
23 ESSEX ST 10002.0,Error,0.0,0.0,23 ESSEX ST 10002.0
1716 SHEEPSHEAD BAY RD 11235.0,"1716 Sheepshead Bay Rd, Brooklyn, NY 11235, USA",40.585545,-73.951892,1716 SHEEPSHEAD BAY RD 11235.0
853 WYCKOFF AVE 11385.0,"853 Wyckoff Ave, Ridgewood, NY 11385, USA",40.69779080000001,-73.90775459999999,853 WYCKOFF AVE 11385.0
6208 WOODHAVEN BLVD 11374.0,"6208 Woodhaven Blvd, Rego Park, NY 11374, USA",40.7265026,-73.87081599999999,6208 WOODHAVEN BLVD 11374.0
4151 49TH ST 11104.0,Error,0.0,0.0,4151 49TH ST 11104.0
408 NEW LOTS AVE 11207.0,"408 New Lots Ave, Brooklyn, NY 11207, USA",40.6619739,-73.8923606,408 NEW LOTS AVE 11207.0
766 LIBERTY AVE 11208.0,"766 Liberty Ave, Brooklyn, NY 11208, USA",40.6764528,-73.8815312,766 LIBERTY AVE 11208.0
10015 DITMARS BLVD 11369.0,"100-15 Ditmars Blvd, East Elmhurst, NY 11369, USA",40.7704558,-73.8700449,10015 DITMARS BLVD 11369.0
444 PARK AVE S 10016.0,"444 Park Ave S, New York, NY 10016, USA",40.74475460000001,-73.98325179999999,444 PARK AVE S 10016.0
8000 COOPER AVE 11385.0,"8000 Cooper Ave, Glendale, NY 11385, USA",40.7090866,-73.8684157,8000 COOPER AVE 11385.0
4799 BROADWAY 10034.0,"Broadway, New York, USA",40.908288,-73.896564,4799 BROADWAY 10034.0
43 MOTT ST 10013.0,"43 Mott St, New York, NY 10013, USA",40.7152346,-73.9990079,43 MOTT ST 10013.0
1553 RALPH AVE 11236.0,"1553 Ralph Ave, Brooklyn, NY 11236, USA",40.6390129,-73.9189011,1553 RALPH AVE 11236.0
666 3RD AVE 10017.0,"7, 666 3rd Ave, New York, NY 10017, USA",40.7512725,-73.9745461,666 3RD AVE 10017.0
447 CENTRAL AVE 11221.0,"447 Central Ave, Brooklyn, NY 11221, USA",40.6922073,-73.9145113,447 CENTRAL AVE 11221.0
25 W 56TH ST 10019.0,"25 W 56th St, New York, NY 10019, USA",40.7630132,-73.9758852,25 W 56TH ST 10019.0
21617 NORTHERN BLVD 11361.0,"216-17 Northern Blvd, Flushing, NY 11361, USA",40.761159,-73.765085,21617 NORTHERN BLVD 11361.0
55 GREENWICH AVE 10014.0,"55 Greenwich Ave, New York, NY 10014, USA",40.7358132,-74.00089059999999,55 GREENWICH AVE 10014.0
1114 AVENUE OF THE AMERICAS 10036.0,"1114 6th Ave, New York, NY 10036, USA",40.75471719999999,-73.98277449999999,1114 AVENUE OF THE AMERICAS 10036.0
690 LEXINGTON AVE 10022.0,"690 Lexington Ave, New York, NY 10022, USA",40.760699,-73.969548,690 LEXINGTON AVE 10022.0
809 ASTORIA BLVD 11102.0,"809 Astoria Blvd, Astoria, NY 11102, USA",40.772746,-73.932158,809 ASTORIA BLVD 11102.0
790 11TH AVE 10019.0,"790 11th Ave #5, New York, NY 10019, USA",40.7683951,-73.9923743,790 11TH AVE 10019.0
8407 3RD AVE 11209.0,"8407 3rd Ave, Brooklyn, NY 11209, USA",40.6247507,-74.0302763,8407 3RD AVE 11209.0
1014 FULTON ST 11238.0,"1014 Fulton St, Brooklyn, NY 11238, USA",40.68189160000001,-73.960309,1014 FULTON ST 11238.0
920 3RD AVE 11232.0,"920 3rd Ave, Brooklyn, NY 11232, USA",40.6567849,-74.0057057,920 3RD AVE 11232.0
2119 GRAND CONCOURSE 10453.0,"2119 Grand Concourse, The Bronx, NY 10453, USA",40.8545577,-73.9024234,2119 GRAND CONCOURSE 10453.0
279 GRAND ST 10002.0,"279 Grand St, New York, NY 10002, USA",40.7176311,-73.9928051,279 GRAND ST 10002.0
581 W 235TH ST 10463.0,"581 W 235th St, The Bronx, NY 10463, USA",40.88603519999999,-73.9110321,581 W 235TH ST 10463.0
3601 RIVERDALE AVE 10463.0,"3601 Riverdale Ave, The Bronx, NY 10463, USA",40.8866624,-73.9072364,3601 RIVERDALE AVE 10463.0
1 PERRY ST 10014.0,"1 Perry St, New York, NY 10014, USA",40.7359857,-74.00098919999999,1 PERRY ST 10014.0
4036 82ND ST 11373.0,"40-36 82nd St, Flushing, NY 11373, USA",40.746589,-73.88388119999999,4036 82ND ST 11373.0
134 E 170TH ST 10452.0,"134 E 170th St, The Bronx, NY 10452, USA",40.83897899999999,-73.9150561,134 E 170TH ST 10452.0
880 CONEY ISLAND AVE 11218.0,"880 Coney Island Ave, Brooklyn, NY 11218, USA",40.6357981,-73.96814950000001,880 CONEY ISLAND AVE 11218.0
329 W 51ST ST 10019.0,"329 West 51st Street, New York, NY 10019, United States",40.7626832,-73.98534819999999,329 W 51ST ST 10019.0
1400 BROADWAY 10018.0,"1400 Broadway, New York, NY 10018, USA",40.7530195,-73.9867134,1400 BROADWAY 10018.0
1244 LEXINGTON AVE 10028.0,"1244 Lexington Ave, New York, NY 10028, USA",40.7781335,-73.956801,1244 LEXINGTON AVE 10028.0
311 7TH AVE 11215.0,"311 7th Ave, Brooklyn, NY 11215, USA",40.6672762,-73.9810057,311 7TH AVE 11215.0
4046 MAIN ST 11354.0,Error,0.0,0.0,4046 MAIN ST 11354.0
2229 65TH ST 11204.0,"2229 65th St, Brooklyn, NY 11204, USA",40.6135235,-73.9803744,2229 65TH ST 11204.0
301 W 151ST ST 10039.0,"301 W 151st St, New York, NY 10039, USA",40.8268546,-73.9393575,301 W 151ST ST 10039.0
70 PRINCE ST 10012.0,"33-70 Prince St, Flushing, NY 11354, USA",40.7646158,-73.8339115,70 PRINCE ST 10012.0
120 RIVERSIDE BLVD 10069.0,"120 Riverside Blvd, New York, NY 10069, USA",40.7763767,-73.9891093,120 RIVERSIDE BLVD 10069.0
6512 18TH AVE 11204.0,"18th Ave, Brooklyn, NY, USA",40.6191321,-73.99017169999999,6512 18TH AVE 11204.0
293 WYCKOFF AVE 11237.0,"293 Wyckoff Ave, Brooklyn, NY 11237, USA",40.7006554,-73.9128119,293 WYCKOFF AVE 11237.0
9040 160TH ST 11432.0,"90-40 160th St, Jamaica, NY 11432, USA",40.7041902,-73.79976900000001,9040 160TH ST 11432.0
201 CENTRAL AVE 11221.0,"Shops at, 5939 Weddington Rd, Wesley Chapel, NC 28104, USA",35.0028369,-80.69984260000001,201 CENTRAL AVE 11221.0
379 VAN DUZER ST 10304.0,"379 Van Duzer St, Staten Island, NY 10304, USA",40.6287591,-74.0796945,379 VAN DUZER ST 10304.0
32 MULBERRY ST 10013.0,"32 Mulberry St, New York, NY 10013, USA",40.7146081,-73.9995258,32 MULBERRY ST 10013.0
122 MACDOUGAL ST 10012.0,"122 Macdougal St, New York, NY 10012, USA",40.7299115,-74.00043289999999,122 MACDOUGAL ST 10012.0
